,Close,MA_50
0,101.12000274658205,
1,97.4000015258789,
2,101.93000030517578,
3,102.05999755859376,
4,102.8000030517578,
5,104.2699966430664,
6,103.5999984741211,
7,102.8000030517578,
8,102.0500030517578,
9,105.01000213623048,
10,105.37999725341795,
11,106.12000274658205,
12,107.70999908447266,
13,105.68000030517578,
14,106.70999908447266,
15,106.1999969482422,
16,107.16999816894533,
17,105.08000183105467,
18,102.94000244140624,
19,106.37999725341795,
20,104.43000030517578,
21,102.77999877929688,
22,105.73999786376952,
23,107.22000122070312,
24,106.02999877929688,
25,105.2699966430664,
26,105.66999816894533,
27,105.25,
28,106.88999938964844,
29,106.80999755859376,
30,106.9000015258789,
31,108.22000122070312,
32,108.16999816894533,
33,107.1500015258789,
34,109.41000366210938,
35,110.97000122070312,
36,111.58999633789062,
37,112.36000061035156,
38,112.16999816894533,
39,112.02999877929688,
40,112.52999877929688,
41,112.26000213623048,
42,111.6999969482422,
43,111.75,
44,110.38999938964844,
45,110.51000213623048,
46,112.83000183105467,
47,113.62000274658205,
48,114.5,
49,114.58999633789062,107.24299987792969
50,115.91000366210938,107.53879989624023
51,117.56999969482422,107.94219985961914
52,117.6500015258789,108.2565998840332
53,117.5199966430664,108.56579986572265
54,120.22000122070312,108.91419982910156
55,117.0500030517578,109.16979995727539
56,117.66000366210938,109.45100006103516
57,117.91000366210938,109.75320007324218
58,116.7699966430664,110.04759994506836
59,116.93000030517578,110.28599990844727
60,117.94000244140624,110.53720001220704
61,119.0199966430664,110.79519989013671
62,119.19000244140624,111.02479995727539
63,119.97000122070312,111.31059997558594
64,119.36000061035156,111.56360000610351
65,119.88999938964844,111.83740005493163
66,119.93000030517578,112.09260009765624
67,119.27999877929688,112.3766000366211
68,120.19000244140624,112.7216000366211
69,120.33000183105467,113.00060012817383
70,120.9499969482422,113.33100006103516
71,121.0500030517578,113.69640014648438
72,120.7699966430664,113.99700012207032
73,121.7699966430664,114.28800003051758
74,123.37000274658205,114.63480010986328
75,123.76000213623048,115.00460021972657
76,125.44000244140624,115.40000030517578
77,125.01000213623048,115.79520034790039
78,129.14999389648438,116.24040023803711
79,129.88999938964844,116.7020002746582
80,129.77000427246094,117.15940032958984
81,130.60000610351562,117.60700042724609
82,127.87999725341795,118.00120040893555
83,126.20999908447266,118.38240036010743
84,128.89999389648438,118.77220016479492
85,128.14999389648438,119.11580001831055
86,125.5199966430664,119.39440002441407
87,125.51000213623048,119.65740005493164
88,125.5,119.92400009155273
89,127.12999725341795,120.22600006103515
90,123.3499984741211,120.44240005493164
91,124.7300033569336,120.6918000793457
92,126.0199966430664,120.97820007324219
93,128.92999267578125,121.32179992675782
94,128.07000732421875,121.67540008544921
95,126.22000122070312,121.98960006713867
96,126.9000015258789,122.27100006103515
97,127.66999816894533,122.55199996948242
98,126.18000030517578,122.78559997558594
99,126.23999786376952,123.01860000610351
100,126.16000366210938,123.22360000610351
101,124.94000244140624,123.37100006103516
102,125.7300033569336,123.53260009765626
103,123.68000030517578,123.65580017089843
104,119.83999633789062,123.6482000732422
105,123.16000366210938,123.77040008544923
106,125.83000183105467,123.93380004882812
107,127.81999969482422,124.13199996948242
108,131.39999389648438,124.42459991455078
109,132.60000610351562,124.73800003051758
110,132.10000610351562,125.02120010375977
111,131.49000549316406,125.27060028076171
112,132.32000732421875,125.53320037841797
113,132.4499969482422,125.78280029296874
114,132.85000610351562,126.05260040283203
115,135.16000366210938,126.35800048828125
116,135.69000244140625,126.67320053100586
117,136.9499969482422,127.02660049438477
118,136.97000122070312,127.3622004699707
119,137.77999877929688,127.71120040893555
120,133.42999267578125,127.96080032348632
121,133.92999267578125,128.2184001159668
122,134.14999389648438,128.48600006103516
123,133.9600067138672,128.72980026245116
124,135.67999267578125,128.97600006103517
125,136.5800018310547,129.23240005493165
126,137.4600067138672,129.47280014038085
127,137.05999755859375,129.71380004882812
128,136.9600067138672,129.87000030517578
129,136.4600067138672,130.00140045166015
130,137.85000610351562,130.16300048828126
131,138.39999389648438,130.31900024414062
132,138.89999389648438,130.53940017700197
133,138.89999389648438,130.7932000732422
134,137.0800018310547,130.95680023193358
135,136.27000427246094,131.11920043945312
136,136.4199981689453,131.3372004699707
137,136.6199951171875,131.55940032958983
138,138.42999267578125,131.81800018310548
139,139.2899932861328,132.06120010375977
140,140.72000122070312,132.4086001586914
141,140.19000244140625,132.71780014038086
142,141.33999633789062,133.02420013427735
143,141.02999877929688,133.26620025634764
144,140.35000610351562,133.5118002319336
145,136.27000427246094,133.71280029296875
146,138.05999755859375,133.93600021362306
147,136.89999389648438,134.12060012817383
148,132.2100067138672,134.24120025634767
149,134.69000244140625,134.4102003479004
150,135.27999877929688,134.59260025024415
151,138.88999938964844,134.87160018920898
152,137.7100067138672,135.11120025634764
153,135.7899932861328,135.3534001159668
154,138.60000610351562,135.7286003112793
155,133.97999572753906,135.94500015258788
156,133.67999267578125,136.10199996948242
157,136.1300048828125,136.26820007324218
158,138.41000366210938,136.4084002685547
159,137.25999450683594,136.50160003662108
160,138.7899932861328,136.63539978027345
161,137.77999877929688,136.7611996459961
162,133.38999938964844,136.78259948730468
163,135.4499969482422,136.84259948730468
164,135.74000549316406,136.90039947509766
165,135.55999755859375,136.90839935302733
166,138.1199951171875,136.95699920654297
167,137.86000061035156,136.97519927978516
168,136.0399932861328,136.95659912109375
169,137.6300048828125,136.95359924316406
170,140.0500030517578,137.0859994506836
171,139.10000610351562,137.18939971923828
172,137.52000427246094,137.25679992675782
173,136.0800018310547,137.29919982910155
174,136.1199951171875,137.3079998779297
175,137.52000427246094,137.32679992675781
176,137.32000732421875,137.32399993896485
177,136.3300018310547,137.30940002441406
178,137.38999938964844,137.31799987792968
179,138.52000427246094,137.35919982910156
180,141.07000732421875,137.4235998535156
181,139.44000244140625,137.44440002441405
182,139.13999938964844,137.44920013427733
183,137.3800048828125,137.4188003540039
184,139.36000061035156,137.46440032958984
185,139.5399932861328,137.5298001098633
186,137.72999572753906,137.55600006103515
187,139.02999877929688,137.60420013427733
188,137.07000732421875,137.5770004272461
189,134.64999389648438,137.48420043945313
190,136.27999877929688,137.395400390625
191,138.1199951171875,137.35400024414062
192,137.1199951171875,137.26960021972656
193,135.6699981689453,137.16240020751954
194,138.24000549316406,137.1202001953125
195,139.10000610351562,137.17680023193358
196,139.67999267578125,137.20920013427735
197,139.5500030517578,137.26220031738282
198,141.57000732421875,137.44940032958985
199,140.41000366210938,137.56380035400392
200,139.69000244140625,137.6520004272461
201,137.41000366210938,137.62240051269532
202,138.42999267578125,137.6368002319336
203,136.3699951171875,137.6484002685547
204,137.24000549316406,137.62120025634766
205,139.94000244140625,137.740400390625
206,140.72999572753906,137.88140045166017
207,144.19000244140625,138.04260040283202
208,142.8300018310547,138.13100036621094
209,144.61000061035156,138.27800048828124
210,143.3699951171875,138.36960052490235
211,143.72000122070312,138.48840057373047
212,144.5500030517578,138.71160064697267
213,144.4600067138672,138.89180084228516
214,144.05999755859375,139.05820068359375
215,144.25999450683594,139.2322006225586
216,145.9600067138672,139.3890008544922
217,146.11000061035156,139.5540008544922
218,147.07000732421875,139.7746011352539
219,147.30999755859375,139.96820098876952
220,148.05999755859375,140.12840087890626
221,149.97000122070312,140.34580078125
222,150.33999633789062,140.6022006225586
223,150.38999938964844,140.88840057373048
224,149.6199951171875,141.15840057373046
225,149.47999572753906,141.39760040283204
226,149.58999633789062,141.64300018310547
227,151.22999572753906,141.94100006103517
228,152.02999877929688,142.23380004882813
229,152.32000732421875,142.50980010986328
230,151.3800048828125,142.71600006103515
231,149.5500030517578,142.9182000732422
232,149.30999755859375,143.1216000366211
233,149.85000610351562,143.37100006103515
234,149.92999267578125,143.58239990234375
235,151.75,143.8266000366211
236,151.36000061035156,144.09920013427734
237,151.1300048828125,144.34120025634766
238,151.6999969482422,144.63380004882814
239,153.24000549316406,145.0056002807617
240,154.52999877929688,145.37060028076172
241,155.52999877929688,145.71880035400392
242,154.69000244140625,146.07020050048828
243,154.3699951171875,146.4442004394531
244,155.7100067138672,146.7936004638672
245,157.41000366210938,147.15980041503906
246,157.41000366210938,147.51440063476562
247,157.3800048828125,147.87100067138672
248,158.6699981689453,148.21300048828124
249,158.9600067138672,148.5840005493164
250,157.58999633789062,148.9420004272461
251,157.6999969482422,149.34780029296874
252,160.6199951171875,149.79160034179688
253,158.6199951171875,150.23660034179687
254,159.02999877929688,150.67240020751953
255,157.5800018310547,151.0252001953125
256,160.08999633789062,151.41240020751954
257,162.08999633789062,151.7704000854492
258,161.33999633789062,152.14059997558593
259,163.27999877929688,152.51399993896484
260,162.1300048828125,152.88920013427733
261,163.17999267578125,153.27839996337892
262,166.1699981689453,153.71079986572266
263,167.10000610351562,154.16359985351562
264,166.5,154.61239990234375
265,165.6999969482422,155.04119995117188
266,166.72000122070312,155.45639984130858
267,165.0399932861328,155.8349996948242
268,162.27999877929688,156.13919952392578
269,165.4600067138672,156.50219970703125
270,168.0399932861328,156.90179962158203
271,172.77999877929688,157.3579995727539
272,170.22999572753906,157.75579956054688
273,174.3800048828125,158.23559967041015
274,180.1199951171875,158.84559967041017
275,179.89999389648438,159.45399963378907
276,183.6300048828125,160.1347998046875
277,183.88999938964844,160.78799987792968
278,188.6999969482422,161.5213998413086
279,184.44000244140625,162.16379974365233
280,184.7100067138672,162.83039978027344
281,183.7100067138672,163.51359985351561
282,185.3500061035156,164.23440002441407
283,187.22999572753903,164.98199981689453
284,187.27999877929688,165.72899993896485
285,184.4199981689453,166.38239990234376
286,178.58999633789062,166.92699981689452
287,170.88999938964844,167.32219970703125
288,168.07000732421875,167.64959991455078
289,170.1699981689453,167.9881997680664
290,158.17999267578125,168.06119964599608
291,162.00999450683594,168.19079956054688
292,172.7899932861328,168.5527993774414
293,164.50999450683594,168.7555993652344
294,170.5500030517578,169.05239929199217
295,166.27000427246094,169.2295993041992
296,161.57000732421875,169.3127993774414
297,150.6199951171875,169.17759918212892
298,160.9199981689453,169.2225991821289
299,153.6300048828125,169.1159991455078
300,139.05999755859375,168.74539916992188
301,158.8300018310547,168.76799926757812
302,135.4199981689453,168.2639993286133
303,146.57000732421875,168.02299957275392
304,140.39999389648438,167.65039947509766
305,142.7100067138672,167.3529995727539
306,137.35000610351562,166.8981997680664
307,135.97999572753906,166.37599975585937
308,148.33999633789062,166.11599975585938
309,146.9199981689453,165.78879974365233
310,156.11000061035156,165.66839965820313
311,149.6999969482422,165.39879974365235
312,160.22999572753906,165.27999969482423
313,157.7100067138672,165.09219970703126
314,152.11000061035156,164.8043997192383
315,155.25999450683594,164.59559967041017
316,153.8300018310547,164.33779968261717
317,165.27000427246094,164.34239990234374
318,163.49000549316406,164.3666000366211
319,165.1300048828125,164.36
320,165.13999938964844,164.30200012207033
321,165.50999450683594,164.1566000366211
322,173.6999969482422,164.22600006103517
323,171.8800048828125,164.17600006103515
324,177.0399932861328,164.11440002441407
325,178.60000610351562,164.0884002685547
326,175.05999755859375,163.9170001220703
327,167.82000732421875,163.59560028076172
328,173.52000427246094,163.29200042724608
329,171.4199981689453,163.0316003417969
330,174.5500030517578,162.82840026855467
331,174.0500030517578,162.6352001953125
332,169.80999755859375,162.32440002441408
333,177.42999267578125,162.1283999633789
334,179.2100067138672,161.96700012207032
335,174.57000732421875,161.77000030517578
336,178.83999633789062,161.77500030517578
337,180.7599945068359,161.97240020751954
338,182.5399932861328,162.26179992675782
339,183.6000061035156,162.53040008544923
340,184.67999267578125,163.06040008544923
341,186.7400054931641,163.55500030517578
342,182.5099945068359,163.74940032958983
343,179.75,164.05420043945313
344,180.52999877929688,164.2538003540039
345,183.16000366210935,164.59160034179686
346,184.91000366210935,165.0584002685547
347,183.6300048828125,165.71860046386718
348,185.66000366210935,166.21340057373047
349,183.42999267578125,166.80940032958983
350,183.5099945068359,167.69840026855468
351,181.57000732421875,168.15320037841798
352,181.80999755859375,169.08100036621093
353,181.3999938964844,169.77760009765626
354,183.25,170.63460021972656
355,182.8300018310547,171.43700012207032
356,184.91000366210935,172.3882000732422
357,185.36000061035156,173.37580017089843
358,182.9199981689453,174.06740020751954
359,187.1999969482422,174.87300018310546
360,188.36000061035156,175.51800018310547
361,189.8000030517578,176.32000030517577
362,196.83999633789065,177.0522003173828
363,186.27000427246097,177.6234002685547
364,187.7400054931641,178.33600036621092
365,188.94000244140625,179.00960052490234
366,193.57000732421875,179.8044006347656
367,194.2400054931641,180.38380065917968
368,196.32000732421875,181.04040069580077
369,195.1499938964844,181.64080047607422
370,200.57000732421875,182.34940063476563
371,201.91000366210935,183.07740081787108
372,197.83999633789065,183.56020080566407
373,200.33999633789065,184.12940063476563
374,196.3300018310547,184.51520080566405
375,198.44000244140625,184.9120007324219
376,203.5099945068359,185.4810006713867
377,204.6999969482422,186.21860046386718
378,206.2599945068359,186.8734002685547
379,210.6999969482422,187.65900024414063
380,208.25,188.33300018310547
381,212.8300018310547,189.10860015869142
382,214.32000732421875,189.99880035400392
383,213.6699981689453,190.7236004638672
384,207.07000732421875,191.2808004760742
385,208.3500061035156,191.95640045166016
386,208.0399932861328,192.540400390625
387,203.9199981689453,193.0036004638672
388,202.8800048828125,193.41040069580077
389,211.6000061035156,193.97040069580078
390,208.75,194.45180084228517
391,211.75,194.95200073242188
392,202.5399932861328,195.3526007080078
393,201.3000030517578,195.78360076904298
394,203.8500061035156,196.25000091552735
395,202.02000427246097,196.62720092773438
396,204.05999755859375,197.01020080566406
397,203.8999938964844,197.4156005859375
398,205.0099945068359,197.80260040283204
399,216.5399932861328,198.46480041503906
400,213.2899932861328,199.060400390625
401,212.94000244140625,199.68780029296875
402,216.3500061035156,200.3786004638672
403,212.47999572753903,201.0002005004883
404,208.25,201.5002005004883
405,203.3800048828125,201.91120056152343
406,209.19000244140625,202.39680053710939
407,208.6999969482422,202.8636004638672
408,208.8999938964844,203.38320037841797
409,210.27999877929688,203.84480041503906
410,211.4900054931641,204.30740051269532
411,209.6999969482422,204.705400390625
412,214.5800018310547,205.0602005004883
413,213.02000427246097,205.5952005004883
414,213.69000244140625,206.11420043945313
415,216.47000122070312,206.66480041503905
416,221.1499938964844,207.21640014648438
417,226.5800018310547,207.86320007324218
418,228.91000366210935,208.515
419,225.52999877929688,209.12260009765626
420,227.27000427246097,209.6566000366211
421,231.6499938964844,210.2513998413086
422,217.3000030517578,210.64059997558593
423,214.25,210.91880004882813
424,202.66000366210935,211.04540008544922
425,211.2899932861328,211.30239990234375
426,205.3699951171875,211.33959991455077
427,204.02999877929688,211.32619995117187
428,205.41000366210935,211.30920013427735
429,208.77999877929688,211.27080017089844
430,205.0500030517578,211.20680023193358
431,202.91000366210935,211.00840026855468
432,200.38999938964844,210.72980010986328
433,202.5399932861328,210.50720001220702
434,207.4199981689453,210.51419982910156
435,200.58999633789065,210.35899963378907
436,203.19000244140625,210.26199981689453
437,207.82000732421875,210.34
438,209.44000244140625,210.47119995117188
439,207.2599945068359,210.38439971923827
440,210.3300018310547,210.4159997558594
441,212.4600067138672,210.43019989013672
442,206.19000244140625,210.5032000732422
443,210.3800048828125,210.6848001098633
444,205.91000366210935,210.72600006103517
445,209.8300018310547,210.88220001220702
446,210.5800018310547,211.01260009765625
447,215.80999755859375,211.25080017089843
448,221.3999938964844,211.57860015869142
449,222.86000061035156,211.7050003051758
450,220.86000061035156,211.85640045166016
451,219.66000366210935,211.9908004760742
452,219.66000366210935,212.0570004272461
453,214.22000122070312,212.09180053710938
454,214.6499938964844,212.21980041503906
455,214.8000030517578,212.44820037841797
456,214.88999938964844,212.5622003173828
457,216.22999572753903,212.71280029296875
458,210.0800018310547,212.73640045166016
459,213.25,212.79580047607422
460,202.67999267578125,212.61960021972655
461,204.72000122070312,212.52000030517578
462,202.47000122070312,212.27780029296875
463,202.3300018310547,212.06400024414063
464,206.42999267578125,211.91880004882813
465,216.38999938964844,211.91720001220702
466,223.2899932861328,211.96
467,223.72000122070312,211.90279998779297
468,218.38999938964844,211.69239990234374
469,211.0099945068359,211.40199981689454
470,216.5500030517578,211.18759979248046
471,215.44000244140625,210.8633999633789
472,216.5099945068359,210.84759979248048
473,217.22999572753903,210.90719970703125
474,214.4600067138672,211.1431997680664
475,211.0800018310547,211.13899993896484
476,212.4199981689453,211.28
477,210.38999938964844,211.40720001220703
478,210.11000061035156,211.50119995117188
479,213.86000061035156,211.60279998779296
480,213.8699951171875,211.77919982910157
481,215.22999572753903,212.02559967041014
482,214.07000732421875,212.29919982910155
483,216.2100067138672,212.57260009765625
484,215.3699951171875,212.7316000366211
485,214.2400054931641,213.00460021972657
486,214.36000061035156,213.22800018310548
487,214.2899932861328,213.35739990234376
488,216.0099945068359,213.48879974365235
489,211.8000030517578,213.57959991455078
490,210.52000427246097,213.5833999633789
491,213.2599945068359,213.59939971923828
492,214.1999969482422,213.759599609375
493,214.1300048828125,213.834599609375
494,219.27999877929688,214.10199951171876
495,219.4199981689453,214.29379943847655
496,218.58999633789065,214.4539993286133
497,222.58999633789065,214.58959930419923
498,223.94000244140625,214.64039947509767
499,221.02000427246097,214.60359954833984
500,222.75,214.6413995361328
501,224.9600067138672,214.74739959716797
502,224.1499938964844,214.83719940185546
503,221.67999267578125,214.98639923095703
504,222.4199981689453,215.14179931640626
